,Region,iso_code3,Year,frac_trns_mtkm_dem_freight_rail_freight
0,louisiana,LA,2011,0.21892504406251467
1,louisiana,LA,2012,0.20652022332413542
2,louisiana,LA,2013,0.206208764325245
3,louisiana,LA,2014,0.16508066952551936
4,louisiana,LA,2015,0.18598183184899617
5,louisiana,LA,2016,0.20233024109554956
6,louisiana,LA,2017,0.21386580825408624
7,louisiana,LA,2018,0.1915819567004411
8,louisiana,LA,2019,0.13925504474654474
9,louisiana,LA,2020,0.18788206622425796
