iso_code3,Region,Year,nemomod_entc_frac_min_share_production_pp_gas
LA,louisiana,2015,0.31636790161071027
LA,louisiana,2016,0.32635481262419314
LA,louisiana,2017,0.3098322560449117
LA,louisiana,2018,0.3382751065984676
LA,louisiana,2019,0.3709410538447895
LA,louisiana,2020,0.3919106656414803
LA,louisiana,2021,0.3710422238525717
LA,louisiana,2022,0.38483948820319985
LA,louisiana,2023,0.41805591778097484
LA,louisiana,2024,0.32319042167715945
