iso_code3,Region,Year,nemomod_entc_frac_min_share_production_pp_coal
LA,louisiana,2015,0.339054644539091
LA,louisiana,2016,0.31161096742155164
LA,louisiana,2017,0.3060609496750247
LA,louisiana,2018,0.28326208458107194
LA,louisiana,2019,0.24193524543890507
LA,louisiana,2020,0.19961720725473361
LA,louisiana,2021,0.22514729066259614
LA,louisiana,2022,0.20194807417915456
LA,louisiana,2023,0.1673781424493156
LA,louisiana,2024,0.30905256624077154
