iso_code3,Region,Year,exports_enfu_pj_fuel_natural_gas
LA,louisiana,2015,215.39200000000005
LA,louisiana,2016,215.39200000000005
LA,louisiana,2017,215.39200000000005
LA,louisiana,2018,215.39200000000005
LA,louisiana,2019,215.39200000000005
LA,louisiana,2020,215.39200000000005
LA,louisiana,2021,215.39200000000005
LA,louisiana,2022,215.39200000000005
LA,louisiana,2023,215.39200000000005
LA,louisiana,2024,215.39200000000005
