"iso_code3","Year","frac_waso_initial_composition_ind_wood"
"LA",2010,0.0538194444444444
"LA",2011,0.0538194444444444
"LA",2012,0.0538194444444444
"LA",2013,0.0538194444444444
"LA",2014,0.0538194444444444
"LA",2015,0.0538194444444444
"LA",2016,0.0538194444444444
"LA",2017,0.0538194444444444
"LA",2018,0.0538194444444444
"LA",2019,0.0538194444444444
"LA",2020,0.0538194444444444
