Year,iso_code3,ef_ippu_tonne_ch2f2_per_mmm_gdp_product_use_ods_refrigeration
2029,CHE,0.1350059863404643
2030,CHE,0.1350059863404643
2031,CHE,0.1350059863404643
2032,CHE,0.1350059863404643
2033,CHE,0.1350059863404643
2034,CHE,0.1350059863404643
2035,CHE,0.1350059863404643
2036,CHE,0.1350059863404643
2037,CHE,0.1350059863404643
2038,CHE,0.1350059863404643
2039,CHE,0.1350059863404643
2040,CHE,0.1350059863404643
2041,CHE,0.1350059863404643
2042,CHE,0.1350059863404643
2043,CHE,0.1350059863404643
2044,CHE,0.1350059863404643
2045,CHE,0.1350059863404643
2046,CHE,0.1350059863404643
2047,CHE,0.1350059863404643
2048,CHE,0.1350059863404643
2049,CHE,0.1350059863404643
2050,CHE,0.1350059863404643
2021,CHL,0.5399699710629045
2022,CHL,0.5399699710629045
2023,CHL,0.5399699710629045
2024,CHL,0.5399699710629045
2025,CHL,0.5399699710629045
2026,CHL,0.5399699710629045
2027,CHL,0.5399699710629045
2028,CHL,0.5399699710629045
2029,CHL,0.5399699710629045
2030,CHL,0.5399699710629045
2031,CHL,0.5399699710629045
2032,CHL,0.5399699710629045
2033,CHL,0.5399699710629045
2034,CHL,0.5399699710629045
2035,CHL,0.5399699710629045
2036,CHL,0.5399699710629045
2037,CHL,0.5399699710629045
2038,CHL,0.5399699710629045
2039,CHL,0.5399699710629045
2040,CHL,0.5399699710629045
2041,CHL,0.5399699710629045
2042,CHL,0.5399699710629045
2043,CHL,0.5399699710629045
2044,CHL,0.5399699710629045
2045,CHL,0.5399699710629045
2046,CHL,0.5399699710629045
2047,CHL,0.5399699710629045
2048,CHL,0.5399699710629045
2049,CHL,0.5399699710629045
2050,CHL,0.5399699710629045
2021,CHN,1.1437060261617429
2022,CHN,1.1437060261617429
2023,CHN,1.1437060261617429
2024,CHN,1.1437060261617429
2025,CHN,1.1437060261617429
2026,CHN,1.1437060261617429
2027,CHN,1.1437060261617429
2028,CHN,1.1437060261617429
2029,CHN,1.1437060261617429
2030,CHN,1.1437060261617429
2031,CHN,1.1437060261617429
2032,CHN,1.1437060261617429
2033,CHN,1.1437060261617429
2034,CHN,1.1437060261617429
2035,CHN,1.1437060261617429
2036,CHN,1.1437060261617429
2037,CHN,1.1437060261617429
2038,CHN,1.1437060261617429
2039,CHN,1.1437060261617429
2040,CHN,1.1437060261617429
2041,CHN,1.1437060261617429
2042,CHN,1.1437060261617429
2043,CHN,1.1437060261617429
2044,CHN,1.1437060261617429
2045,CHN,1.1437060261617429
2046,CHN,1.1437060261617429
2047,CHN,1.1437060261617429
2048,CHN,1.1437060261617429
2049,CHN,1.1437060261617429
2050,CHN,1.1437060261617429
2021,CIV,0.4049131621574829
2022,CIV,0.4049131621574829
2023,CIV,0.4049131621574829
2024,CIV,0.4049131621574829
2025,CIV,0.4049131621574829
2026,CIV,0.4049131621574829
2027,CIV,0.4049131621574829
2028,CIV,0.4049131621574829
2029,CIV,0.4049131621574829
2030,CIV,0.4049131621574829
2031,CIV,0.4049131621574829
2032,CIV,0.4049131621574829
2033,CIV,0.4049131621574829
2034,CIV,0.4049131621574829
2035,CIV,0.4049131621574829
2036,CIV,0.4049131621574829
2037,CIV,0.4049131621574829
2038,CIV,0.4049131621574829
2039,CIV,0.4049131621574829
2040,CIV,0.4049131621574829
2041,CIV,0.4049131621574829
2042,CIV,0.4049131621574829
2043,CIV,0.4049131621574829
2044,CIV,0.4049131621574829
2045,CIV,0.4049131621574829
2046,CIV,0.4049131621574829
2047,CIV,0.4049131621574829
2048,CIV,0.4049131621574829
2049,CIV,0.4049131621574829
2050,CIV,0.4049131621574829
2021,CMR,0.4895084820496212
2022,CMR,0.4895084820496212
2023,CMR,0.4895084820496212
2024,CMR,0.4895084820496212
2025,CMR,0.4895084820496212
2026,CMR,0.4895084820496212
2027,CMR,0.4895084820496212
2028,CMR,0.4895084820496212
2029,CMR,0.4895084820496212
2030,CMR,0.4895084820496212
2031,CMR,0.4895084820496212
2032,CMR,0.4895084820496212
2033,CMR,0.4895084820496212
2034,CMR,0.4895084820496212
2035,CMR,0.4895084820496212
2036,CMR,0.4895084820496212
2037,CMR,0.4895084820496212
2038,CMR,0.4895084820496212
2039,CMR,0.4895084820496212
2040,CMR,0.4895084820496212
2041,CMR,0.4895084820496212
2042,CMR,0.4895084820496212
2043,CMR,0.4895084820496212
2044,CMR,0.4895084820496212
2045,CMR,0.4895084820496212
2046,CMR,0.4895084820496212
2047,CMR,0.4895084820496212
2048,CMR,0.4895084820496212
2049,CMR,0.4895084820496212
2050,CMR,0.4895084820496212
2021,COD,0.6703318920950705
2022,COD,0.6703318920950705
2023,COD,0.6703318920950705
2024,COD,0.6703318920950705
2025,COD,0.6703318920950705
2026,COD,0.6703318920950705
2027,COD,0.6703318920950705
2028,COD,0.6703318920950705
2029,COD,0.6703318920950705
2030,COD,0.6703318920950705
2031,COD,0.6703318920950705
2032,COD,0.6703318920950705
2033,COD,0.6703318920950705
2034,COD,0.6703318920950705
2035,COD,0.6703318920950705
2036,COD,0.6703318920950705
2037,COD,0.6703318920950705
2038,COD,0.6703318920950705
2039,COD,0.6703318920950705
2040,COD,0.6703318920950705
2041,COD,0.6703318920950705
2042,COD,0.6703318920950705
2043,COD,0.6703318920950705
2044,COD,0.6703318920950705
2045,COD,0.6703318920950705
2046,COD,0.6703318920950705
2047,COD,0.6703318920950705
2048,COD,0.6703318920950705
2049,COD,0.6703318920950705
2050,COD,0.6703318920950705
2021,COG,0.186995796285729
2022,COG,0.186995796285729
2023,COG,0.186995796285729
2024,COG,0.186995796285729
2025,COG,0.186995796285729
2026,COG,0.186995796285729
2027,COG,0.186995796285729
2028,COG,0.186995796285729
2029,COG,0.186995796285729
2030,COG,0.186995796285729
2031,COG,0.186995796285729
2032,COG,0.186995796285729
2033,COG,0.186995796285729
2034,COG,0.186995796285729
2035,COG,0.186995796285729
2036,COG,0.186995796285729
2037,COG,0.186995796285729
2038,COG,0.186995796285729
2039,COG,0.186995796285729
2040,COG,0.186995796285729
2041,COG,0.186995796285729
2042,COG,0.186995796285729
2043,COG,0.186995796285729
2044,COG,0.186995796285729
2045,COG,0.186995796285729
2046,COG,0.186995796285729
2047,COG,0.186995796285729
2048,COG,0.186995796285729
2049,COG,0.186995796285729
2050,COG,0.186995796285729
2021,COL,0.1358986480252189
2022,COL,0.1358986480252189
2023,COL,0.1358986480252189
2024,COL,0.1358986480252189
2025,COL,0.1358986480252189
2026,COL,0.1358986480252189
2027,COL,0.1358986480252189
2028,COL,0.1358986480252189
2029,COL,0.1358986480252189
2030,COL,0.1358986480252189
2031,COL,0.1358986480252189
2032,COL,0.1358986480252189
2033,COL,0.1358986480252189
2034,COL,0.1358986480252189
2035,COL,0.1358986480252189
2036,COL,0.1358986480252189
2037,COL,0.1358986480252189
2038,COL,0.1358986480252189
2039,COL,0.1358986480252189
2040,COL,0.1358986480252189
2041,COL,0.1358986480252189
2042,COL,0.1358986480252189
2043,COL,0.1358986480252189
2044,COL,0.1358986480252189
2045,COL,0.1358986480252189
2046,COL,0.1358986480252189
2047,COL,0.1358986480252189
2048,COL,0.1358986480252189
2049,COL,0.1358986480252189
2050,COL,0.1358986480252189
2021,COM,0.0
2022,COM,0.0
2023,COM,0.0
2024,COM,0.0
2025,COM,0.0
2026,COM,0.0
2027,COM,0.0
2028,COM,0.0
2029,COM,0.0
2030,COM,0.0
2031,COM,0.0
2032,COM,0.0
2033,COM,0.0
2034,COM,0.0
2035,COM,0.0
2036,COM,0.0
2037,COM,0.0
2038,COM,0.0
2039,COM,0.0
2040,COM,0.0
2041,COM,0.0
2042,COM,0.0
2043,COM,0.0
2044,COM,0.0
2045,COM,0.0
2046,COM,0.0
2047,COM,0.0
2048,COM,0.0
2049,COM,0.0
2050,COM,0.0
2021,CPV,0.0
2022,CPV,0.0
2023,CPV,0.0
2024,CPV,0.0
2025,CPV,0.0
2026,CPV,0.0
2027,CPV,0.0
2028,CPV,0.0
2029,CPV,0.0
2030,CPV,0.0
2031,CPV,0.0
2032,CPV,0.0
2033,CPV,0.0
2034,CPV,0.0
2035,CPV,0.0
2036,CPV,0.0
2037,CPV,0.0
2038,CPV,0.0
2039,CPV,0.0
2040,CPV,0.0
2041,CPV,0.0
2042,CPV,0.0
2043,CPV,0.0
2044,CPV,0.0
2045,CPV,0.0
2046,CPV,0.0
2047,CPV,0.0
2048,CPV,0.0
2049,CPV,0.0
2050,CPV,0.0
2021,CRI,0.0670216199577142
2022,CRI,0.0670216199577142
2023,CRI,0.0670216199577142
2024,CRI,0.0670216199577142
2025,CRI,0.0670216199577142
2026,CRI,0.0670216199577142
2027,CRI,0.0670216199577142
2028,CRI,0.0670216199577142
2029,CRI,0.0670216199577142
2030,CRI,0.0670216199577142
2031,CRI,0.0670216199577142
2032,CRI,0.0670216199577142
2033,CRI,0.0670216199577142
2034,CRI,0.0670216199577142
2035,CRI,0.0670216199577142
2036,CRI,0.0670216199577142
2037,CRI,0.0670216199577142
2038,CRI,0.0670216199577142
2039,CRI,0.0670216199577142
2040,CRI,0.0670216199577142
2041,CRI,0.0670216199577142
2042,CRI,0.0670216199577142
2043,CRI,0.0670216199577142
2044,CRI,0.0670216199577142
2045,CRI,0.0670216199577142
2046,CRI,0.0670216199577142
2047,CRI,0.0670216199577142
2048,CRI,0.0670216199577142
2049,CRI,0.0670216199577142
2050,CRI,0.0670216199577142
2021,CUB,0.0410400406059039
2022,CUB,0.0410400406059039
2023,CUB,0.0410400406059039
2024,CUB,0.0410400406059039
2025,CUB,0.0410400406059039
2026,CUB,0.0410400406059039
2027,CUB,0.0410400406059039
2028,CUB,0.0410400406059039
2029,CUB,0.0410400406059039
2030,CUB,0.0410400406059039
2031,CUB,0.0410400406059039
2032,CUB,0.0410400406059039
2033,CUB,0.0410400406059039
2034,CUB,0.0410400406059039
2035,CUB,0.0410400406059039
2036,CUB,0.0410400406059039
2037,CUB,0.0410400406059039
2038,CUB,0.0410400406059039
2039,CUB,0.0410400406059039
2040,CUB,0.0410400406059039
2041,CUB,0.0410400406059039
2042,CUB,0.0410400406059039
2043,CUB,0.0410400406059039
2044,CUB,0.0410400406059039
2045,CUB,0.0410400406059039
2046,CUB,0.0410400406059039
2047,CUB,0.0410400406059039
2048,CUB,0.0410400406059039
2049,CUB,0.0410400406059039
2050,CUB,0.0410400406059039
2021,CUW,0.0
2022,CUW,0.0
2023,CUW,0.0
2024,CUW,0.0
2025,CUW,0.0
2026,CUW,0.0
2027,CUW,0.0
2028,CUW,0.0
2029,CUW,0.0
2030,CUW,0.0
2031,CUW,0.0
2032,CUW,0.0
2033,CUW,0.0
2034,CUW,0.0
2035,CUW,0.0
2036,CUW,0.0
2037,CUW,0.0
2038,CUW,0.0
2039,CUW,0.0
2040,CUW,0.0
2041,CUW,0.0
2042,CUW,0.0
2043,CUW,0.0
2044,CUW,0.0
2045,CUW,0.0
2046,CUW,0.0
2047,CUW,0.0
2048,CUW,0.0
2049,CUW,0.0
2050,CUW,0.0
2021,CYM,0.0410400406059039
2022,CYM,0.0410400406059039
2023,CYM,0.0410400406059039
2024,CYM,0.0410400406059039
2025,CYM,0.0410400406059039
2026,CYM,0.0410400406059039
2027,CYM,0.0410400406059039
2028,CYM,0.0410400406059039
2029,CYM,0.0410400406059039
2030,CYM,0.0410400406059039
2031,CYM,0.0410400406059039
2032,CYM,0.0410400406059039
2033,CYM,0.0410400406059039
2034,CYM,0.0410400406059039
2035,CYM,0.0410400406059039
2036,CYM,0.0410400406059039
2037,CYM,0.0410400406059039
2038,CYM,0.0410400406059039
2039,CYM,0.0410400406059039
2040,CYM,0.0410400406059039
2041,CYM,0.0410400406059039
2042,CYM,0.0410400406059039
2043,CYM,0.0410400406059039
2044,CYM,0.0410400406059039
2045,CYM,0.0410400406059039
2046,CYM,0.0410400406059039
2047,CYM,0.0410400406059039
2048,CYM,0.0410400406059039
2049,CYM,0.0410400406059039
2050,CYM,0.0410400406059039
2021,CYP,1.099444440908003
2022,CYP,1.099444440908003
2023,CYP,1.099444440908003
2024,CYP,1.099444440908003
2025,CYP,1.099444440908003
2026,CYP,1.099444440908003
2027,CYP,1.099444440908003
2028,CYP,1.099444440908003
2029,CYP,1.099444440908003
2030,CYP,1.099444440908003
2031,CYP,1.099444440908003
2032,CYP,1.099444440908003
2033,CYP,1.099444440908003
2034,CYP,1.099444440908003
2035,CYP,1.099444440908003
2036,CYP,1.099444440908003
2037,CYP,1.099444440908003
2038,CYP,1.099444440908003
2039,CYP,1.099444440908003
2040,CYP,1.099444440908003
2041,CYP,1.099444440908003
2042,CYP,1.099444440908003
2043,CYP,1.099444440908003
2044,CYP,1.099444440908003
2045,CYP,1.099444440908003
2046,CYP,1.099444440908003
2047,CYP,1.099444440908003
2048,CYP,1.099444440908003
2049,CYP,1.099444440908003
2050,CYP,1.099444440908003
2021,CZE,1.420061308097813
2022,CZE,1.420061308097813
2023,CZE,1.420061308097813
2024,CZE,1.420061308097813
2025,CZE,1.420061308097813
2026,CZE,1.420061308097813
2027,CZE,1.420061308097813
2028,CZE,1.420061308097813
2029,CZE,1.420061308097813
2030,CZE,1.420061308097813
2031,CZE,1.420061308097813
2032,CZE,1.420061308097813
2033,CZE,1.420061308097813
2034,CZE,1.420061308097813
2035,CZE,1.420061308097813
2036,CZE,1.420061308097813
2037,CZE,1.420061308097813
2038,CZE,1.420061308097813
2039,CZE,1.420061308097813
2040,CZE,1.420061308097813
2041,CZE,1.420061308097813
2042,CZE,1.420061308097813
2043,CZE,1.420061308097813
2044,CZE,1.420061308097813
2045,CZE,1.420061308097813
2046,CZE,1.420061308097813
2047,CZE,1.420061308097813
2048,CZE,1.420061308097813
2049,CZE,1.420061308097813
2050,CZE,1.420061308097813
2021,DEU,0.0833938879318643
2022,DEU,0.0833938879318643
2023,DEU,0.0833938879318643
2024,DEU,0.0833938879318643
2025,DEU,0.0833938879318643
2026,DEU,0.0833938879318643
2027,DEU,0.0833938879318643
2028,DEU,0.0833938879318643
2029,DEU,0.0833938879318643
2030,DEU,0.0833938879318643
2031,DEU,0.0833938879318643
2032,DEU,0.0833938879318643
2033,DEU,0.0833938879318643
2034,DEU,0.0833938879318643
2035,DEU,0.0833938879318643
2036,DEU,0.0833938879318643
2037,DEU,0.0833938879318643
2038,DEU,0.0833938879318643
2039,DEU,0.0833938879318643
2040,DEU,0.0833938879318643
2041,DEU,0.0833938879318643
2042,DEU,0.0833938879318643
2043,DEU,0.0833938879318643
2044,DEU,0.0833938879318643
2045,DEU,0.0833938879318643
2046,DEU,0.0833938879318643
2047,DEU,0.0833938879318643
2048,DEU,0.0833938879318643
2049,DEU,0.0833938879318643
2050,DEU,0.0833938879318643
2021,DJI,0.0
2022,DJI,0.0
2023,DJI,0.0
2024,DJI,0.0
2025,DJI,0.0
2026,DJI,0.0
2027,DJI,0.0
2028,DJI,0.0
2029,DJI,0.0
2030,DJI,0.0
2031,DJI,0.0
2032,DJI,0.0
2033,DJI,0.0
2034,DJI,0.0
2035,DJI,0.0
2036,DJI,0.0
2037,DJI,0.0
2038,DJI,0.0
2039,DJI,0.0
2040,DJI,0.0
2041,DJI,0.0
2042,DJI,0.0
2043,DJI,0.0
2044,DJI,0.0
2045,DJI,0.0
2046,DJI,0.0
2047,DJI,0.0
2048,DJI,0.0
2049,DJI,0.0
2050,DJI,0.0
2021,DMA,0.0
2022,DMA,0.0
2023,DMA,0.0
2024,DMA,0.0
2025,DMA,0.0
2026,DMA,0.0
2027,DMA,0.0
2028,DMA,0.0
2029,DMA,0.0
2030,DMA,0.0
2031,DMA,0.0
2032,DMA,0.0
2033,DMA,0.0
2034,DMA,0.0
2035,DMA,0.0
2036,DMA,0.0
2037,DMA,0.0
2038,DMA,0.0
2039,DMA,0.0
2040,DMA,0.0
2041,DMA,0.0
2042,DMA,0.0
2043,DMA,0.0
2044,DMA,0.0
2045,DMA,0.0
2046,DMA,0.0
2047,DMA,0.0
2048,DMA,0.0
2049,DMA,0.0
2050,DMA,0.0
2021,DNK,0.0643654603169218
2022,DNK,0.0643654603169218
2023,DNK,0.0643654603169218
2024,DNK,0.0643654603169218
2025,DNK,0.0643654603169218
2026,DNK,0.0643654603169218
2027,DNK,0.0643654603169218
2028,DNK,0.0643654603169218
2029,DNK,0.0643654603169218
2030,DNK,0.0643654603169218
2031,DNK,0.0643654603169218
2032,DNK,0.0643654603169218
2033,DNK,0.0643654603169218
2034,DNK,0.0643654603169218
2035,DNK,0.0643654603169218
2036,DNK,0.0643654603169218
2037,DNK,0.0643654603169218
2038,DNK,0.0643654603169218
2039,DNK,0.0643654603169218
2040,DNK,0.0643654603169218
2041,DNK,0.0643654603169218
2042,DNK,0.0643654603169218
2043,DNK,0.0643654603169218
2044,DNK,0.0643654603169218
2045,DNK,0.0643654603169218
2046,DNK,0.0643654603169218
2047,DNK,0.0643654603169218
2048,DNK,0.0643654603169218
2049,DNK,0.0643654603169218
2050,DNK,0.0643654603169218
2021,DOM,0.1186105210364713
2022,DOM,0.1186105210364713
2023,DOM,0.1186105210364713
2024,DOM,0.1186105210364713
2025,DOM,0.1186105210364713
2026,DOM,0.1186105210364713
2027,DOM,0.1186105210364713
2028,DOM,0.1186105210364713
2029,DOM,0.1186105210364713
2030,DOM,0.1186105210364713
2031,DOM,0.1186105210364713
2032,DOM,0.1186105210364713
2033,DOM,0.1186105210364713
2034,DOM,0.1186105210364713
2035,DOM,0.1186105210364713
2036,DOM,0.1186105210364713
2037,DOM,0.1186105210364713
2038,DOM,0.1186105210364713
2039,DOM,0.1186105210364713
2040,DOM,0.1186105210364713
2041,DOM,0.1186105210364713
2042,DOM,0.1186105210364713
2043,DOM,0.1186105210364713
2044,DOM,0.1186105210364713
2045,DOM,0.1186105210364713
2046,DOM,0.1186105210364713
2047,DOM,0.1186105210364713
2048,DOM,0.1186105210364713
2049,DOM,0.1186105210364713
2050,DOM,0.1186105210364713
2021,DZA,0.0576820916707565
2022,DZA,0.0576820916707565
2023,DZA,0.0576820916707565
2024,DZA,0.0576820916707565
2025,DZA,0.0576820916707565
2026,DZA,0.0576820916707565
2027,DZA,0.0576820916707565
2028,DZA,0.0576820916707565
2029,DZA,0.0576820916707565
2030,DZA,0.0576820916707565
2031,DZA,0.0576820916707565
2032,DZA,0.0576820916707565
2033,DZA,0.0576820916707565
2034,DZA,0.0576820916707565
2035,DZA,0.0576820916707565
2036,DZA,0.0576820916707565
2037,DZA,0.0576820916707565
2038,DZA,0.0576820916707565
2039,DZA,0.0576820916707565
2040,DZA,0.0576820916707565
2041,DZA,0.0576820916707565
2042,DZA,0.0576820916707565
2043,DZA,0.0576820916707565
2044,DZA,0.0576820916707565
2045,DZA,0.0576820916707565
2046,DZA,0.0576820916707565
2047,DZA,0.0576820916707565
2048,DZA,0.0576820916707565
2049,DZA,0.0576820916707565
2050,DZA,0.0576820916707565
2021,ECU,0.0592239097026731
2022,ECU,0.0592239097026731
2023,ECU,0.0592239097026731
2024,ECU,0.0592239097026731
2025,ECU,0.0592239097026731
2026,ECU,0.0592239097026731
2027,ECU,0.0592239097026731
2028,ECU,0.0592239097026731
2029,ECU,0.0592239097026731
2030,ECU,0.0592239097026731
2031,ECU,0.0592239097026731
2032,ECU,0.0592239097026731
2033,ECU,0.0592239097026731
2034,ECU,0.0592239097026731
2035,ECU,0.0592239097026731
2036,ECU,0.0592239097026731
2037,ECU,0.0592239097026731
2038,ECU,0.0592239097026731
2039,ECU,0.0592239097026731
2040,ECU,0.0592239097026731
2041,ECU,0.0592239097026731
2042,ECU,0.0592239097026731
2043,ECU,0.0592239097026731
2044,ECU,0.0592239097026731
2045,ECU,0.0592239097026731
2046,ECU,0.0592239097026731
2047,ECU,0.0592239097026731
2048,ECU,0.0592239097026731
2049,ECU,0.0592239097026731
2050,ECU,0.0592239097026731
2021,EGY,0.1615852130412618
2022,EGY,0.1615852130412618
2023,EGY,0.1615852130412618
2024,EGY,0.1615852130412618
2025,EGY,0.1615852130412618
2026,EGY,0.1615852130412618
2027,EGY,0.1615852130412618
2028,EGY,0.1615852130412618
2029,EGY,0.1615852130412618
2030,EGY,0.1615852130412618
2031,EGY,0.1615852130412618
2032,EGY,0.1615852130412618
2033,EGY,0.1615852130412618
2034,EGY,0.1615852130412618
2035,EGY,0.1615852130412618
2036,EGY,0.1615852130412618
2037,EGY,0.1615852130412618
2038,EGY,0.1615852130412618
2039,EGY,0.1615852130412618
2040,EGY,0.1615852130412618
2041,EGY,0.1615852130412618
2042,EGY,0.1615852130412618
2043,EGY,0.1615852130412618
2044,EGY,0.1615852130412618
2045,EGY,0.1615852130412618
2046,EGY,0.1615852130412618
2047,EGY,0.1615852130412618
2048,EGY,0.1615852130412618
2049,EGY,0.1615852130412618
2050,EGY,0.1615852130412618
2021,ERI,0.0
2022,ERI,0.0
2023,ERI,0.0
2024,ERI,0.0
2025,ERI,0.0
2026,ERI,0.0
2027,ERI,0.0
2028,ERI,0.0
2029,ERI,0.0
2030,ERI,0.0
2031,ERI,0.0
2032,ERI,0.0
2033,ERI,0.0
2034,ERI,0.0
2035,ERI,0.0
2036,ERI,0.0
2037,ERI,0.0
2038,ERI,0.0
2039,ERI,0.0
2040,ERI,0.0
2041,ERI,0.0
2042,ERI,0.0
2043,ERI,0.0
2044,ERI,0.0
2045,ERI,0.0
2046,ERI,0.0
2047,ERI,0.0
2048,ERI,0.0
2049,ERI,0.0
2050,ERI,0.0
2021,ESP,0.2501624966807592
2022,ESP,0.2501624966807592
2023,ESP,0.2501624966807592
2024,ESP,0.2501624966807592
2025,ESP,0.2501624966807592
2026,ESP,0.2501624966807592
2027,ESP,0.2501624966807592
2028,ESP,0.2501624966807592
2029,ESP,0.2501624966807592
2030,ESP,0.2501624966807592
2031,ESP,0.2501624966807592
2032,ESP,0.2501624966807592
2033,ESP,0.2501624966807592
2034,ESP,0.2501624966807592
2035,ESP,0.2501624966807592
2036,ESP,0.2501624966807592
2037,ESP,0.2501624966807592
2038,ESP,0.2501624966807592
2039,ESP,0.2501624966807592
2040,ESP,0.2501624966807592
2041,ESP,0.2501624966807592
2042,ESP,0.2501624966807592
2043,ESP,0.2501624966807592
2044,ESP,0.2501624966807592
2045,ESP,0.2501624966807592
2046,ESP,0.2501624966807592
2047,ESP,0.2501624966807592
2048,ESP,0.2501624966807592
2049,ESP,0.2501624966807592
2050,ESP,0.2501624966807592
2021,EST,0.2464746263108155
2022,EST,0.2464746263108155
2023,EST,0.2464746263108155
2024,EST,0.2464746263108155
2025,EST,0.2464746263108155
2026,EST,0.2464746263108155
2027,EST,0.2464746263108155
2028,EST,0.2464746263108155
2029,EST,0.2464746263108155
2030,EST,0.2464746263108155
2031,EST,0.2464746263108155
2032,EST,0.2464746263108155
2033,EST,0.2464746263108155
2034,EST,0.2464746263108155
2035,EST,0.2464746263108155
2036,EST,0.2464746263108155
2037,EST,0.2464746263108155
2038,EST,0.2464746263108155
2039,EST,0.2464746263108155
2040,EST,0.2464746263108155
2041,EST,0.2464746263108155
2042,EST,0.2464746263108155
2043,EST,0.2464746263108155
2044,EST,0.2464746263108155
2045,EST,0.2464746263108155
2046,EST,0.2464746263108155
2047,EST,0.2464746263108155
2048,EST,0.2464746263108155
2049,EST,0.2464746263108155
2050,EST,0.2464746263108155
2021,ETH,0.0
2022,ETH,0.0
2023,ETH,0.0
2024,ETH,0.0
2025,ETH,0.0
2026,ETH,0.0
2027,ETH,0.0
2028,ETH,0.0
2029,ETH,0.0
2030,ETH,0.0
2031,ETH,0.0
2032,ETH,0.0
2033,ETH,0.0
2034,ETH,0.0
2035,ETH,0.0
2036,ETH,0.0
2037,ETH,0.0
2038,ETH,0.0
2039,ETH,0.0
2040,ETH,0.0
2041,ETH,0.0
2042,ETH,0.0
2043,ETH,0.0
2044,ETH,0.0
2045,ETH,0.0
2046,ETH,0.0
2047,ETH,0.0
2048,ETH,0.0
2049,ETH,0.0
2050,ETH,0.0
2021,FIN,0.1367672116363217
2022,FIN,0.1367672116363217
2023,FIN,0.1367672116363217
2024,FIN,0.1367672116363217
2025,FIN,0.1367672116363217
2026,FIN,0.1367672116363217
2027,FIN,0.1367672116363217
2028,FIN,0.1367672116363217
2029,FIN,0.1367672116363217
2030,FIN,0.1367672116363217
2031,FIN,0.1367672116363217
2032,FIN,0.1367672116363217
2033,FIN,0.1367672116363217
2034,FIN,0.1367672116363217
2035,FIN,0.1367672116363217
2036,FIN,0.1367672116363217
2037,FIN,0.1367672116363217
2038,FIN,0.1367672116363217
2039,FIN,0.1367672116363217
2040,FIN,0.1367672116363217
2041,FIN,0.1367672116363217
2042,FIN,0.1367672116363217
2043,FIN,0.1367672116363217
2044,FIN,0.1367672116363217
2045,FIN,0.1367672116363217
2046,FIN,0.1367672116363217
2047,FIN,0.1367672116363217
2048,FIN,0.1367672116363217
2049,FIN,0.1367672116363217
2050,FIN,0.1367672116363217
2021,FJI,0.3927097894670888
2022,FJI,0.3927097894670888
2023,FJI,0.3927097894670888
2024,FJI,0.3927097894670888
2025,FJI,0.3927097894670888
2026,FJI,0.3927097894670888
2027,FJI,0.3927097894670888
2028,FJI,0.3927097894670888
2029,FJI,0.3927097894670888
2030,FJI,0.3927097894670888
2031,FJI,0.3927097894670888
2032,FJI,0.3927097894670888
2033,FJI,0.3927097894670888
2034,FJI,0.3927097894670888
2035,FJI,0.3927097894670888
2036,FJI,0.3927097894670888
2037,FJI,0.3927097894670888
2038,FJI,0.3927097894670888
2039,FJI,0.3927097894670888
2040,FJI,0.3927097894670888
2041,FJI,0.3927097894670888
2042,FJI,0.3927097894670888
2043,FJI,0.3927097894670888
2044,FJI,0.3927097894670888
2045,FJI,0.3927097894670888
2046,FJI,0.3927097894670888
2047,FJI,0.3927097894670888
2048,FJI,0.3927097894670888
2049,FJI,0.3927097894670888
2050,FJI,0.3927097894670888
2021,FRA,0.3152543582565967
2022,FRA,0.3152543582565967
2023,FRA,0.3152543582565967
2024,FRA,0.3152543582565967
2025,FRA,0.3152543582565967
2026,FRA,0.3152543582565967
2027,FRA,0.3152543582565967
2028,FRA,0.3152543582565967
2029,FRA,0.3152543582565967
2030,FRA,0.3152543582565967
2031,FRA,0.3152543582565967
2032,FRA,0.3152543582565967
2033,FRA,0.3152543582565967
2034,FRA,0.3152543582565967
2035,FRA,0.3152543582565967
2036,FRA,0.3152543582565967
2037,FRA,0.3152543582565967
2038,FRA,0.3152543582565967
2039,FRA,0.3152543582565967
2040,FRA,0.3152543582565967
2041,FRA,0.3152543582565967
2042,FRA,0.3152543582565967
2043,FRA,0.3152543582565967
2044,FRA,0.3152543582565967
2045,FRA,0.3152543582565967
2046,FRA,0.3152543582565967
2047,FRA,0.3152543582565967
2048,FRA,0.3152543582565967
2049,FRA,0.3152543582565967
2050,FRA,0.3152543582565967
2021,FRO,0.0288288358336651
2022,FRO,0.0288288358336651
2023,FRO,0.0288288358336651
2024,FRO,0.0288288358336651
2025,FRO,0.0288288358336651
2026,FRO,0.0288288358336651
2027,FRO,0.0288288358336651
2028,FRO,0.0288288358336651
2029,FRO,0.0288288358336651
2030,FRO,0.0288288358336651
2031,FRO,0.0288288358336651
2032,FRO,0.0288288358336651
2033,FRO,0.0288288358336651
2034,FRO,0.0288288358336651
2035,FRO,0.0288288358336651
2036,FRO,0.0288288358336651
2037,FRO,0.0288288358336651
2038,FRO,0.0288288358336651
2039,FRO,0.0288288358336651
2040,FRO,0.0288288358336651
2041,FRO,0.0288288358336651
2042,FRO,0.0288288358336651
2043,FRO,0.0288288358336651
2044,FRO,0.0288288358336651
2045,FRO,0.0288288358336651
2046,FRO,0.0288288358336651
2047,FRO,0.0288288358336651
2048,FRO,0.0288288358336651
2049,FRO,0.0288288358336651
2050,FRO,0.0288288358336651
