,Region,iso_code3,Year,frac_trns_mtkm_dem_freight_aviation
0,louisiana,LA,2011,0.0034692753535579576
1,louisiana,LA,2012,0.0031783370482703125
2,louisiana,LA,2013,0.00301560620326915
3,louisiana,LA,2014,0.0025758913787298373
4,louisiana,LA,2015,0.0027894489847362525
5,louisiana,LA,2016,0.003099643846662041
6,louisiana,LA,2017,0.0032911049386460806
7,louisiana,LA,2018,0.003483378256974347
8,louisiana,LA,2019,0.0028111085259295183
9,louisiana,LA,2020,0.00331113933724355
