"iso_code3","frac_waso_non_recycled_landfilled","Year"
"LA",0.804281345565749,2010
"LA",0.804281345565749,2011
"LA",0.804281345565749,2012
"LA",0.804281345565749,2013
"LA",0.804281345565749,2014
"LA",0.804281345565749,2015
"LA",0.804281345565749,2016
"LA",0.804281345565749,2017
"LA",0.804281345565749,2018
"LA",0.804281345565749,2019
"LA",0.804281345565749,2020
