iso_code3,Region,Year,nemomod_entc_frac_min_share_production_pp_oil
LA,louisiana,2015,0.00895166019685021
LA,louisiana,2016,0.007999271464060709
LA,louisiana,2017,0.0075070081474959225
LA,louisiana,2018,0.009558464410856626
LA,louisiana,2019,0.008096014899874583
LA,louisiana,2020,0.008726482743030516
LA,louisiana,2021,0.008202747403267898
LA,louisiana,2022,0.009400352819730158
LA,louisiana,2023,0.006772892606556651
LA,louisiana,2024,0.00860657339658959
