,Region,iso_code3,Year,frac_trns_mtkm_dem_freight_road_heavy_freight
0,louisiana,LA,2011,0.7575239944139903
1,louisiana,LA,2012,0.7698391276903638
2,louisiana,LA,2013,0.769944164362114
3,louisiana,LA,2014,0.695533799902816
4,louisiana,LA,2015,0.7936109331606905
5,louisiana,LA,2016,0.7739671181977059
6,louisiana,LA,2017,0.7627877197347024
7,louisiana,LA,2018,0.7846196288291762
8,louisiana,LA,2019,0.7235153399367606
9,louisiana,LA,2020,0.7874507947884648
