iso_code3,Region,Year,frac_enfu_fuel_demand_imported_pj_fuel_coal
LA,louisiana,2015,0.07597065653299864
LA,louisiana,2016,0.07597065653299864
LA,louisiana,2017,0.07597065653299864
LA,louisiana,2018,0.07597065653299864
LA,louisiana,2019,0.07597065653299864
LA,louisiana,2020,0.07597065653299864
LA,louisiana,2021,0.07597065653299864
LA,louisiana,2022,0.07597065653299864
LA,louisiana,2023,0.07597065653299864
LA,louisiana,2024,0.07597065653299864
