GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "10000","Delaware",2,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",51267.0,56487.0,60866.2,63388.8,65724.8,63702.5,64316.8,67735.5,66381.2,68411.8,68132.4,65771.3,69186.2,68291.9,71103.5,70562.4,68656.8,73961.7,76211.2,71941.4,69555.6,70856.4,74597.4,72550.3,74436.7,75172.6,74262.8
 "10000","Delaware",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.707,81.211,87.507,91.134,94.492,91.585,92.468,97.383,95.436,98.356,97.954,94.559,99.469,98.183,102.225,101.447,98.708,106.335,109.569,103.430,100.000,101.870,107.249,104.305,107.017,108.075,106.767
 "10000","Delaware",2,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",33302.2,37170.6,40446.5,43559.6,46373.8,45865.4,47839.6,51674.1,52048.6,55567.7,56705.6,55250.8,57729.9,58132.2,61379.4,62342.1,62058.2,68606.0,72352.5,70021.5,69555.6,73376.0,78685.8,77615.1,82952.8,90208.3,93595.1
 "10000","Delaware",2,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",15581.3,16813.4,17933.9,19103.0,20018.2,20558.4,21379.8,22710.0,24149.9,25523.7,26111.6,26267.6,25208.5,25520.7,26704.4,27456.1,28052.1,29407.9,30363.0,30568.8,31982.2,33269.7,34727.0,34940.2,37124.9,39946.9,(NA)
 "10000","Delaware",2,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",16236.3,18756.7,20819.4,22577.9,24728.5,23566.5,24571.3,26478.9,25330.5,27368.6,27876.1,26421.7,29955.5,29900.4,31989.5,32001.1,30973.6,35833.6,38520.9,35748.3,33716.5,35945.1,39590.4,39817.9,42339.0,45477.6,(NA)
 "10000","Delaware",2,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",1484.6,1600.6,1693.2,1878.7,1627.2,1740.4,1888.5,2485.2,2568.2,2675.4,2718.0,2561.5,2566.0,2711.0,2685.5,2884.9,3032.5,3364.5,3468.5,3704.3,3856.9,4161.3,4368.4,2857.1,3489.0,4783.8,(NA)
 "10000","Delaware",2,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",1578.7,1694.0,1800.6,1985.9,1739.8,1857.1,2015.2,2616.4,2729.8,2820.0,2854.1,2713.9,2740.8,2943.8,2925.5,3101.9,3258.4,3575.6,3647.8,3894.5,4045.7,4346.8,4571.4,4611.3,4852.9,5195.0,(NA)
 "10000","Delaware",2,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-94.1,-93.4,-107.5,-107.3,-112.6,-116.7,-126.6,-131.1,-161.6,-144.6,-136.1,-152.4,-174.9,-232.8,-239.9,-217.0,-225.9,-211.1,-179.3,-190.2,-188.8,-185.5,-203.0,-1754.2,-1364.0,-411.2,(NA)
 "11000","District of Columbia",2,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",86535.2,88108.1,92096.8,92764.3,96185.3,99014.7,100969.4,106547.2,108884.1,108848.3,112287.6,116213.7,115646.0,120393.2,122636.4,123567.9,124094.8,126883.9,129110.2,132217.8,134298.8,138056.8,138867.4,137762.3,142676.3,144029.6,145493.3
 "11000","District of Columbia",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",64.435,65.606,68.576,69.073,71.620,73.727,75.183,79.336,81.076,81.049,83.610,86.534,86.111,89.646,91.316,92.010,92.402,94.479,96.137,98.450,100.000,102.798,103.402,102.579,106.238,107.246,108.336
 "11000","District of Columbia",2,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",52581.6,54877.4,58948.8,61267.7,65620.0,70078.0,74047.0,80600.7,85414.5,88350.9,94013.8,99240.4,100430.1,106128.6,109953.9,112512.7,114832.7,119998.0,124753.6,129933.5,134298.8,141240.2,145171.0,146935.3,156139.9,165060.5,174796.1
 "11000","District of Columbia",2,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",36299.0,37986.5,41054.7,43491.0,46441.9,49232.1,51867.8,55559.0,58961.1,61501.1,64690.2,67803.7,69085.4,72806.6,75886.7,77012.2,78298.0,81735.4,84952.8,88296.5,91577.5,96390.4,98969.6,100960.3,105657.7,111164.4,(NA)
 "11000","District of Columbia",2,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",14861.4,15385.0,16376.3,16272.7,17730.0,19305.5,19993.9,22408.1,23843.1,24177.4,26280.1,28396.3,28514.3,30305.4,31258.3,32213.8,33077.6,34514.9,35599.6,37322.6,38296.6,40171.6,41454.3,44147.5,47516.5,49161.2,(NA)
 "11000","District of Columbia",2,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",1421.2,1505.9,1517.9,1503.9,1448.1,1540.4,2185.3,2633.7,2610.3,2672.4,3043.6,3040.4,2830.4,3016.6,2808.9,3286.7,3457.1,3747.7,4201.1,4314.3,4424.6,4678.2,4747.1,1827.5,2965.7,4735.0,(NA)
 "11000","District of Columbia",2,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",1885.5,1913.5,1934.4,1904.6,1854.2,2029.5,2706.8,3219.2,3247.1,3333.2,3671.5,3664.2,3516.1,3715.7,3652.8,4012.7,4188.6,4511.1,4976.0,5122.5,5216.1,5540.3,5659.0,5268.1,5674.1,6203.1,(NA)
 "11000","District of Columbia",2,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-464.3,-407.6,-416.5,-400.7,-406.0,-489.1,-521.5,-585.5,-636.9,-660.8,-628.0,-623.8,-685.7,-699.1,-843.9,-726.0,-731.5,-763.4,-774.8,-808.1,-791.4,-862.1,-911.9,-3440.6,-2708.5,-1468.1,(NA)
 "12000","Florida",5,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",603988.6,634032.3,664152.0,693837.3,714638.0,746252.8,781834.2,833946.8,883164.5,909298.9,922288.3,891766.9,840480.6,851956.4,849395.3,857861.3,880183.5,905648.5,945929.0,978989.7,1014866.9,1050433.8,1079271.0,1068377.5,1164778.2,1218430.2,1279118.8
 "12000","Florida",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",59.514,62.474,65.442,68.367,70.417,73.532,77.038,82.173,87.023,89.598,90.878,87.870,82.817,83.948,83.695,84.529,86.729,89.238,93.207,96.465,100.000,103.505,106.346,105.273,114.772,120.058,126.038
 "12000","Florida",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",401744.2,428595.6,457607.0,490094.4,519140.7,553359.9,590284.8,647041.8,704890.3,749925.0,781947.3,767357.8,739322.4,752998.4,761043.1,784545.9,819679.8,860112.6,918464.3,964500.8,1014866.9,1072085.6,1127988.6,1140133.0,1292391.3,1439065.0,1579503.1
 "12000","Florida",5,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",221590.4,240597.0,255881.8,277837.2,294974.2,307910.7,325617.1,350949.0,381106.1,404150.9,417647.6,414981.7,392991.1,397806.5,405636.0,422227.2,438644.5,460882.3,490190.7,513429.6,542128.7,574611.4,606508.6,617831.1,692318.5,762524.4,(NA)
 "12000","Florida",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",142465.8,147312.7,158849.8,167875.0,179651.6,196936.2,211644.2,235366.9,257882.1,274304.3,289707.7,280370.3,278884.1,288594.3,290366.6,296340.5,312403.3,329154.6,355734.2,374475.4,390863.1,410137.9,429977.5,469546.4,525716.9,565550.3,(NA)
 "12000","Florida",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",37688.0,40686.0,42875.3,44382.1,44514.9,48513.0,53023.4,60725.9,65902.2,71469.8,74592.1,72005.7,67447.2,66597.6,65040.4,65978.2,68631.9,70075.8,72539.4,76595.8,81875.1,87336.3,91502.5,52755.5,74355.9,110990.3,(NA)
 "12000","Florida",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",38871.2,42024.2,44305.1,45780.0,46408.8,50180.5,55094.3,62943.6,68556.9,73798.1,76793.4,74209.6,69989.6,68921.0,67812.7,68592.8,71189.2,72525.1,74972.1,79169.1,84352.0,89923.7,94286.6,93460.4,107673.0,116913.6,(NA)
 "12000","Florida",5,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-1183.1,-1338.2,-1429.7,-1397.8,-1893.9,-1667.5,-2070.9,-2217.7,-2654.7,-2328.3,-2201.4,-2203.9,-2542.4,-2323.4,-2772.3,-2614.6,-2557.2,-2449.3,-2432.7,-2573.3,-2476.9,-2587.4,-2784.1,-40704.9,-33317.1,-5923.3,(NA)
 "13000","Georgia",5,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",351183.9,377705.9,404465.2,417713.5,422731.6,427329.7,439074.6,461245.4,480838.3,487524.9,492238.7,481860.3,464016.8,471588.2,481215.4,489027.3,499900.2,517511.9,540108.5,561718.3,583543.3,600934.7,620792.4,602321.8,639236.0,655827.3,661114.6
 "13000","Georgia",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",60.181,64.726,69.312,71.582,72.442,73.230,75.243,79.042,82.400,83.546,84.353,82.575,79.517,80.815,82.464,83.803,85.666,88.684,92.557,96.260,100.000,102.980,106.383,103.218,109.544,112.387,113.293
 "13000","Georgia",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",242371.9,265146.4,289048.9,305323.7,316872.7,326017.9,339540.5,364530.1,388707.2,405664.2,419384.8,416303.5,409876.2,419013.1,433137.1,449375.6,467559.5,493370.3,525516.8,554903.2,583543.3,612803.4,646939.0,637930.6,701606.1,767377.6,805397.2
 "13000","Georgia",5,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",132277.2,145075.8,156240.2,168919.8,174541.7,177267.1,183617.0,193604.9,204445.3,216322.5,226877.9,228875.9,221322.0,223495.0,231839.1,240168.6,248991.4,262379.5,276623.1,288174.8,301509.7,315574.7,329934.1,334618.6,366403.9,400074.4,(NA)
 "13000","Georgia",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",94600.4,103772.1,115076.1,117550.6,123086.1,129229.6,135514.5,148849.1,160698.9,163611.8,166709.4,161354.1,164232.1,170548.8,175594.5,182287.5,191335.9,202641.8,220053.9,236334.5,250876.0,262492.8,280672.4,284813.4,311337.9,323181.1,(NA)
 "13000","Georgia",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",15494.2,16298.5,17732.5,18853.2,19245.0,19521.3,20409.0,22076.0,23563.0,25729.9,25797.5,26073.5,24322.0,24969.3,25703.4,26919.4,27232.2,28349.0,28839.8,30393.9,31157.6,34735.9,36332.5,18498.6,23864.3,44122.0,(NA)
 "13000","Georgia",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",16183.3,17034.5,18645.5,19775.7,20515.8,20763.0,21728.0,23062.2,25017.5,26973.7,26932.3,27240.7,25657.4,26131.5,27022.5,28238.2,28526.2,29622.3,30111.2,31841.6,32559.2,36095.2,38068.7,37761.4,43018.8,46778.9,(NA)
 "13000","Georgia",5,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-689.1,-736.0,-913.0,-922.5,-1270.8,-1241.7,-1319.0,-986.2,-1454.5,-1243.9,-1134.8,-1167.2,-1335.4,-1162.2,-1319.1,-1318.8,-1293.9,-1273.3,-1271.4,-1447.7,-1401.5,-1359.3,-1736.2,-19262.9,-19154.4,-2656.9,(NA)
 "15000","Hawaii",8,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",60620.2,58946.1,59612.1,60745.7,60446.4,62355.2,65623.7,69332.0,72941.9,74892.9,76434.1,76830.2,74118.5,76130.2,77174.2,78694.0,80534.9,81304.9,83857.6,85670.4,87436.4,88836.4,88945.3,79592.5,84121.5,85211.4,86887.7
 "15000","Hawaii",8,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",69.331,67.416,68.178,69.474,69.132,71.315,75.053,79.294,83.423,85.654,87.417,87.870,84.769,87.069,88.263,90.001,92.107,92.987,95.907,97.980,100.000,101.601,101.726,91.029,96.209,97.455,99.373
 "15000","Hawaii",8,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",37701.7,37503.0,38970.4,41089.4,42500.2,44949.5,48420.7,52625.7,57211.8,60848.0,64106.0,65545.5,64464.3,66739.3,68801.1,71645.6,74598.5,77043.0,81410.2,84287.2,87436.4,90933.5,93356.2,84615.2,93089.8,101082.6,108022.8
 "15000","Hawaii",8,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",21077.0,21562.7,22221.3,23453.0,24633.0,26147.4,27920.0,29960.3,32001.0,33858.8,35748.3,36799.2,35998.0,36535.6,38137.0,39525.2,40805.0,42498.7,44519.2,46239.9,47715.4,49071.2,50412.2,47891.9,51392.2,54934.7,(NA)
 "15000","Hawaii",8,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",13541.3,12780.8,13548.6,14191.0,14579.8,15307.1,16777.1,18452.4,20562.9,21905.3,22978.6,23378.7,23367.1,24825.0,24903.8,25897.4,27404.9,27732.5,29684.9,30624.5,31789.5,33134.5,33884.8,31951.2,36625.1,36771.3,(NA)
 "15000","Hawaii",8,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",3083.3,3159.5,3200.6,3445.4,3287.3,3495.1,3723.6,4213.0,4648.0,5084.0,5379.0,5367.6,5099.3,5378.6,5760.4,6223.1,6388.6,6811.9,7206.1,7422.9,7931.5,8727.8,9059.2,4772.1,5072.5,9376.7,(NA)
 "15000","Hawaii",8,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",3260.8,3309.1,3344.3,3593.9,3546.5,3651.3,3941.1,4382.4,4852.9,5283.2,5575.3,5562.6,5336.6,5592.3,5998.2,6454.5,6622.6,7058.3,7451.3,7661.3,8169.9,8972.6,9315.2,8280.8,8318.5,9905.2,(NA)
 "15000","Hawaii",8,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-177.6,-149.5,-143.8,-148.5,-259.2,-156.2,-217.5,-169.4,-204.9,-199.2,-196.3,-194.9,-237.3,-213.7,-237.8,-231.5,-234.0,-246.4,-245.2,-238.4,-238.3,-244.8,-256.0,-3508.7,-3245.9,-528.5,(NA)
 "16000","Idaho",7,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",38816.3,40879.3,44821.5,49793.0,48695.4,49840.5,51542.6,55137.1,59331.9,60738.6,61812.1,63878.2,61276.1,62626.4,62704.0,62007.3,64769.8,66784.9,67790.5,70442.5,72935.1,77652.1,81261.3,82818.6,87992.9,91683.7,94914.3
 "16000","Idaho",7,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",53.220,56.049,61.454,68.270,66.765,68.335,70.669,75.597,81.349,83.278,84.749,87.582,84.014,85.866,85.972,85.017,88.805,91.568,92.946,96.582,100.000,106.467,111.416,113.551,120.645,125.706,130.135
 "16000","Idaho",7,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",29699.5,31352.7,34512.8,38344.1,37740.9,38990.7,40778.6,44732.9,48805.1,51099.0,53712.4,56203.6,54507.9,56086.2,57418.2,57933.7,61712.6,64501.7,66064.9,69185.2,72935.1,79072.4,84550.2,88187.7,98792.8,110871.1,118790.7
 "16000","Idaho",7,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",16179.8,17239.7,18499.0,20429.4,20913.0,21553.3,22339.1,23932.4,25721.9,28401.6,29985.6,29945.4,28600.1,28905.8,29305.7,30083.4,31774.9,33037.2,34667.2,36582.9,39470.9,42237.2,44626.3,47681.7,53052.8,57733.4,(NA)
 "16000","Idaho",7,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",11601.3,12172.1,13958.2,15773.4,14666.9,15030.6,15814.5,17892.0,20103.8,19543.8,20464.8,23077.2,22871.8,24091.5,24844.0,24454.6,26332.0,27605.6,27451.1,28396.1,28975.0,32193.2,34850.1,38776.1,41328.7,46872.5,(NA)
 "16000","Idaho",7,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",1918.4,1940.9,2055.7,2141.3,2161.1,2406.8,2625.0,2908.5,2979.5,3153.6,3261.9,3180.9,3035.9,3088.9,3268.4,3395.7,3605.8,3859.0,3946.5,4206.2,4489.2,4641.9,5073.8,1729.9,4411.3,6265.2,(NA)
 "16000","Idaho",7,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",2066.2,2173.4,2306.3,2434.9,2424.3,2630.3,2851.3,3137.4,3264.0,3381.4,3471.4,3416.1,3305.5,3359.3,3520.1,3648.9,3878.9,4092.1,4168.3,4486.1,4793.3,5112.0,5413.4,5766.3,6437.7,6861.6,(NA)
 "16000","Idaho",7,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-147.8,-232.4,-250.7,-293.6,-263.3,-223.6,-226.3,-228.9,-284.5,-227.8,-209.5,-235.2,-269.6,-270.4,-251.7,-253.2,-273.2,-233.1,-221.8,-280.0,-304.1,-470.0,-339.6,-4036.4,-2026.4,-596.4,(NA)
 "17000","Illinois",3,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",619325.8,639642.7,663857.8,687111.4,688404.3,692398.1,703548.8,726139.0,741248.6,759825.7,769571.6,759095.3,740794.3,755391.4,772225.6,790723.3,795435.2,811490.1,825424.9,826404.7,832826.8,851517.2,857985.0,810210.1,852749.1,864170.9,875568.8
 "17000","Illinois",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",74.364,76.804,79.711,82.504,82.659,83.138,84.477,87.190,89.004,91.235,92.405,91.147,88.949,90.702,92.723,94.945,95.510,97.438,99.111,99.229,100.000,102.244,103.021,97.284,102.392,103.764,105.132
 "17000","Illinois",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",416015.1,436533.4,459971.6,486089.7,499618.4,511485.9,528577.0,560079.8,589153.7,624068.1,649307.4,649677.3,645843.2,663929.0,691805.5,725478.0,742890.9,772291.7,802592.0,813561.6,832826.8,871024.2,895800.0,860747.5,943993.3,1025667.2,1082968.0
 "17000","Illinois",3,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",236768.9,254038.9,268466.6,285554.2,295169.8,299276.6,304723.8,318685.2,332942.3,351340.2,368786.1,375386.9,358719.5,362497.5,377539.9,392120.8,400402.5,413268.4,432218.7,438037.8,453339.1,472780.1,485503.5,483687.5,517269.2,553043.1,(NA)
 "17000","Illinois",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",151763.9,154634.4,162139.3,169782.6,173160.4,178190.9,188450.0,203630.0,215916.5,229228.8,235169.2,227622.2,241643.1,256275.9,267715.2,283980.2,291355.2,304069.5,312470.0,317333.7,318234.1,334381.5,345489.8,335940.6,374469.0,396619.9,(NA)
 "17000","Illinois",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",27482.3,27860.1,29365.7,30752.9,31288.2,34018.3,35403.2,37764.6,40294.8,43499.0,45352.1,46668.1,45480.6,45155.6,46550.4,49377.0,51133.1,54953.9,57903.2,58190.1,61253.7,63862.6,64806.7,41119.4,52255.1,76004.2,(NA)
 "17000","Illinois",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",29452.9,30119.6,32419.1,33894.0,34754.6,36185.3,38054.2,40604.1,43859.7,46400.5,47894.9,49319.1,48391.5,47992.9,49643.0,52348.9,54190.3,57646.2,60735.8,61666.6,64249.2,67304.2,68906.2,67432.0,75310.7,81314.5,(NA)
 "17000","Illinois",3,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-1970.6,-2259.5,-3053.4,-3141.0,-3466.4,-2166.9,-2651.1,-2839.4,-3564.9,-2901.5,-2542.8,-2651.0,-2910.8,-2837.3,-3092.6,-2971.9,-3057.2,-2692.3,-2832.6,-3476.5,-2995.5,-3441.6,-4099.5,-26312.5,-23055.6,-5310.2,(NA)
 "18000","Indiana",3,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",244848.3,260549.9,268864.3,278990.4,273884.4,280723.0,293045.2,303819.8,306344.6,312525.5,322661.7,322384.3,299789.0,320731.8,321532.8,323876.2,333207.4,343827.8,341205.2,348439.2,357535.8,368762.9,371044.5,359184.7,384051.0,396009.2,401472.2
 "18000","Indiana",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.482,72.874,75.199,78.031,76.603,78.516,81.962,84.976,85.682,87.411,90.246,90.168,83.849,89.706,89.930,90.586,93.196,96.166,95.432,97.456,100.000,103.140,103.778,100.461,107.416,110.761,112.289
 "18000","Indiana",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",170924.6,185336.3,193659.9,204147.3,205325.1,213419.6,225349.3,239278.5,247428.3,259030.3,273340.8,277774.5,264925.0,284685.8,292373.8,301277.4,313466.9,329360.9,333163.8,342716.6,357535.8,377376.9,385446.2,377901.1,422951.9,470323.6,497035.5
 "18000","Indiana",3,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",97929.2,104946.7,111581.9,117264.8,118571.3,120793.2,124498.8,130683.7,135189.8,140860.5,145384.7,147471.8,138264.7,142213.0,147702.1,154812.7,157764.4,165079.7,171647.9,176902.3,184494.7,193408.2,198805.6,200728.0,216805.7,234612.9,(NA)
 "18000","Indiana",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",62498.2,69718.1,71163.2,75464.7,75017.4,79997.3,87189.9,94492.5,95347.4,100623.9,112416.3,113474.6,110060.5,125522.9,128652.8,129200.8,137734.6,145826.2,143143.5,147566.0,153591.1,162942.6,165600.3,165797.5,188549.0,210898.4,(NA)
 "18000","Indiana",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",10497.3,10671.4,10914.8,11417.8,11736.4,12629.1,13660.5,14102.4,16891.1,17545.8,15539.8,16828.1,16599.9,16949.9,16019.0,17263.9,17967.8,18455.0,18372.3,18248.3,19450.0,21026.0,21040.3,11375.7,17597.2,24812.2,(NA)
 "18000","Indiana",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",11027.5,11400.3,11993.7,12577.5,12991.0,13343.9,14542.3,15087.0,18287.1,18588.6,16358.6,17700.2,17580.4,17899.2,17123.1,18335.2,19102.8,19330.8,19274.0,19526.7,20493.1,22228.3,22613.0,22907.2,25167.7,26659.4,(NA)
 "18000","Indiana",3,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-530.2,-728.8,-1078.8,-1159.7,-1254.6,-714.9,-881.8,-984.6,-1396.1,-1042.7,-818.8,-872.0,-980.6,-949.2,-1104.1,-1071.3,-1135.0,-875.7,-901.7,-1278.4,-1043.1,-1202.3,-1572.7,-11531.5,-7570.5,-1847.1,(NA)
 "19000","Iowa",4,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",120232.5,121031.0,123683.4,129323.4,128077.5,131035.2,137476.9,149063.2,153626.8,155704.5,162838.1,160469.1,156737.2,161593.1,164559.3,170923.7,171069.1,180309.9,185989.2,186729.9,187125.0,189245.1,188318.4,187136.7,198470.8,197846.3,200442.3
 "19000","Iowa",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",64.253,64.679,66.097,69.111,68.445,70.025,73.468,79.660,82.098,83.209,87.021,85.755,83.761,86.356,87.941,91.342,91.420,96.358,99.393,99.789,100.000,101.133,100.638,100.006,106.063,105.729,107.117
 "19000","Iowa",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",82808.8,84629.7,87774.3,93125.6,94922.6,98669.4,105329.7,117149.8,122866.1,127670.8,137590.2,137749.2,137094.3,142497.7,149026.1,158553.1,162415.0,173734.2,181471.7,183834.8,187125.0,193155.1,196085.1,199447.0,220818.2,238342.3,248922.5
 "19000","Iowa",4,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",43063.3,46429.7,48859.4,51352.9,53042.0,54061.5,56035.5,59513.4,62366.2,65581.2,69098.0,71711.3,70627.0,71839.9,74078.6,77824.5,80019.1,84320.7,87434.4,90073.1,92656.9,96343.4,98507.7,100017.8,105287.2,112527.7,(NA)
 "19000","Iowa",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",34886.5,33537.3,34722.8,37652.9,37561.1,38926.0,43671.3,51856.6,55153.7,55580.4,61334.6,58606.0,58841.6,62851.3,66583.8,71726.8,73363.6,79887.5,84745.0,83449.9,83739.8,85975.6,87251.2,94906.1,106794.3,113232.7,(NA)
 "19000","Iowa",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",4859.0,4662.8,4192.1,4119.8,4319.6,5682.0,5622.9,5779.8,5346.2,6509.2,7157.7,7431.9,7625.7,7806.4,8363.7,9001.8,9032.3,9526.0,9292.2,10311.8,10728.3,10836.1,10326.2,4523.0,8736.7,12581.8,(NA)
 "19000","Iowa",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",5647.4,5844.3,6152.1,6288.3,6336.2,6587.9,6811.9,7188.3,7666.6,7930.9,8265.9,8649.4,8884.4,9132.7,9674.2,10326.0,10396.7,10568.9,11064.1,11820.2,11935.7,12468.4,12836.7,12870.0,14218.9,14769.2,(NA)
 "19000","Iowa",4,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-788.4,-1181.6,-1960.0,-2168.6,-2016.6,-905.9,-1189.0,-1408.5,-2320.3,-1421.7,-1108.3,-1217.5,-1258.6,-1326.3,-1310.5,-1324.2,-1364.4,-1042.9,-1771.9,-1508.4,-1207.4,-1632.3,-2510.5,-8347.0,-5482.2,-2187.4,(NA)
 "20000","Kansas",4,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",108792.9,112625.7,115486.4,118840.9,119474.1,121050.5,123486.7,124793.2,129588.2,136135.8,143586.6,147265.0,141902.5,143870.1,147836.8,150077.1,150702.9,154110.1,158602.6,164643.7,166273.6,169796.9,170351.7,168540.8,172839.8,174794.6,182349.6
 "20000","Kansas",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",65.430,67.735,69.456,71.473,71.854,72.802,74.267,75.053,77.937,81.875,86.356,88.568,85.343,86.526,88.912,90.259,90.636,92.685,95.387,99.020,100.000,102.119,102.453,101.364,103.949,105.125,109.668
