iso_code3,Region,Year,nemomod_entc_frac_min_share_production_pp_geothermal
LA,louisiana,2015,0.0038878202770658192
LA,louisiana,2016,0.0038556184285382738
LA,louisiana,2017,0.003911231160190649
LA,louisiana,2018,0.0037809700392481653
LA,louisiana,2019,0.003700723738103249
LA,louisiana,2020,0.003907377334110903
LA,louisiana,2021,0.0038271050176153757
LA,louisiana,2022,0.00373601896831705
LA,louisiana,2023,0.003742113508721806
LA,louisiana,2024,0.003807898370511989
