iso_code3,Region,Year,frac_trns_fuelmix_public_gasoline
LA,louisiana,2008,0.0360540811216825
LA,louisiana,2009,0.039
LA,louisiana,2010,0.0404624277456647
LA,louisiana,2011,0.0401028277634961
LA,louisiana,2012,0.0435435435435435
LA,louisiana,2013,0.0435847208619001
LA,louisiana,2014,0.0446168768186227
LA,louisiana,2015,0.0439072520966946
LA,louisiana,2016,0.0430992736077481
LA,louisiana,2017,0.0449387199273717
LA,louisiana,2018,0.0464601769911504
LA,louisiana,2019,0.0464700625558534
